,annee,region,prenom,nombre,pourcentage
210,1909,Basse-Normandie,MARIE,818.0,0.11350076314694048
211,1909,Bourgogne,MARIE,1517.0,0.17001008629384737
212,1909,Bretagne,MARIE,6173.0,0.30461386627189735
213,1909,Centre,MARIE,1012.0,0.08947833775419982
214,1909,Champagne-Ardenne,MARIE,699.0,0.09891042875336069
215,1909,Corse,MARIE,716.0,0.3796394485683987
216,1909,Franche-Comté,MARIE,988.0,0.1658274588788184
217,1909,Haute-Normandie,MARIE,589.0,0.072252208047105
218,1909,Ile-de-France,SUZANNE,1930.0,0.06368586041907276
219,1909,Languedoc-Roussillion,MARIE,1440.0,0.16979129819596744
220,1909,Limousin,MARIE,1784.0,0.2715372907153729
221,1909,Lorraine,MARIE,3311.0,0.2267187072035059
222,1909,Midi-Pyrénées,MARIE,2282.0,0.19569505188234285
223,1909,Nord-Pas-de-Calais,MARIE,2309.0,0.10427203757225434
224,1909,Outre-mer,MARIE,1853.0,0.2698805709292164
225,1909,Pays-de-la-Loire,MARIE,2914.0,0.1969850605015886
226,1909,Picardie,MARIE,728.0,0.08117752007136485
227,1909,Poitou-Charentes,MARIE,1379.0,0.15489160956980794
228,1909,Provence-Alpes-Cote-d'Azur,MARIE,2056.0,0.18449389806173727
229,1909,Rhône-Alpes,MARIE,4195.0,0.2058693625165628
230,1910,Alsace,MARIE,2407.0,0.24476306691071792
231,1910,Aquitaine,MARIE,3219.0,0.22992857142857143
232,1910,Auvergne,MARIE,2219.0,0.2677687944974056
233,1910,Basse-Normandie,MARIE,831.0,0.11170856297889502
234,1910,Bourgogne,MARIE,1417.0,0.15978800180423997
235,1910,Bretagne,MARIE,5879.0,0.2909387835898451
236,1910,Centre,MARIE,941.0,0.08136619109381756
237,1910,Champagne-Ardenne,MARIE,648.0,0.0896513558384062
238,1910,Corse,MARIE,691.0,0.35989583333333336
239,1910,Franche-Comté,MARIE,956.0,0.15967930516118256
240,1910,Haute-Normandie,MARIE,527.0,0.06525507677067856
241,1910,Ile-de-France,SUZANNE,1845.0,0.06055136199540532
242,1910,Languedoc-Roussillion,MARIE,1369.0,0.16183946092918786
243,1910,Limousin,MARIE,1729.0,0.2718126080804905
244,1910,Lorraine,MARIE,3231.0,0.21927383780115373
245,1910,Midi-Pyrénées,MARIE,2243.0,0.1907961891799932
246,1910,Nord-Pas-de-Calais,MARIE,2340.0,0.10316095754529823
247,1910,Outre-mer,MARIE,1992.0,0.2741913282863042
248,1910,Pays-de-la-Loire,MARIE,2913.0,0.19361914257228316
249,1910,Picardie,MARIE,701.0,0.07804497884658206
250,1910,Poitou-Charentes,MARIE,1361.0,0.14703975799481417
251,1910,Provence-Alpes-Cote-d'Azur,MARIE,1985.0,0.17481285777190664
252,1910,Rhône-Alpes,MARIE,4108.0,0.19810956790123457
253,1911,Alsace,MARIE,2202.0,0.24020944692920257
254,1911,Aquitaine,MARIE,2900.0,0.22174644441046032
255,1911,Auvergne,MARIE,1989.0,0.26181387389759114
256,1911,Basse-Normandie,MARIE,812.0,0.11049122329568649
257,1911,Bourgogne,MARIE,1338.0,0.16235893702220605
258,1911,Bretagne,MARIE,5593.0,0.28654131871509814
259,1911,Centre,MARIE,837.0,0.0766623923795567
260,1911,Champagne-Ardenne,MARIE,640.0,0.09337613072658302
261,1911,Corse,MARIE,710.0,0.36077235772357724
262,1911,Franche-Comté,MARIE,842.0,0.15022301516503123
263,1911,Haute-Normandie,MARIE,492.0,0.06317411402157165
264,1911,Ile-de-France,SUZANNE,1909.0,0.06192623349661011
265,1911,Languedoc-Roussillion,MARIE,1348.0,0.16215565980993624
266,1911,Limousin,MARIE,1513.0,0.2659985935302391
267,1911,Lorraine,MARIE,2993.0,0.2163666594375768
268,1911,Midi-Pyrénées,MARIE,1865.0,0.1756285902627366
269,1911,Nord-Pas-de-Calais,MARIE,2228.0,0.10327245758783721
270,1911,Outre-mer,MARIE,2088.0,0.2701164294954722
271,1911,Pays-de-la-Loire,MARIE,2898.0,0.2028985507246377
272,1911,Picardie,MARIE,647.0,0.07622525918944392
273,1911,Poitou-Charentes,MARIE,1138.0,0.13224869262056943
274,1911,Provence-Alpes-Cote-d'Azur,MARIE,1954.0,0.1712682969585415
275,1911,Rhône-Alpes,MARIE,3738.0,0.19255138309380312
276,1912,Alsace,MARIE,2336.0,0.2516970154078224
277,1912,Aquitaine,MARIE,3072.0,0.2258325369403808
278,1912,Auvergne,MARIE,2094.0,0.25440408212853843
279,1912,Basse-Normandie,MARIE,837.0,0.10885680842762388
280,1912,Bourgogne,MARIE,1302.0,0.1536827195467422
281,1912,Bretagne,MARIE,5763.0,0.27863462747183676
282,1912,Centre,MARIE,854.0,0.07440320613347273
283,1912,Champagne-Ardenne,MARIE,693.0,0.093876998103495
284,1912,Corse,MARIE,727.0,0.3532555879494655
285,1912,Franche-Comté,MARIE,864.0,0.1425977884139297
286,1912,Haute-Normandie,MARIE,494.0,0.059268146370725854
287,1912,Ile-de-France,SUZANNE,1769.0,0.05542848190506031
288,1912,Languedoc-Roussillion,MARIE,1406.0,0.15894189464164593
289,1912,Limousin,MARIE,1533.0,0.25380794701986753
290,1912,Lorraine,MARIE,3149.0,0.20532046684488492
291,1912,Midi-Pyrénées,MARIE,2027.0,0.18027392387050872
292,1912,Nord-Pas-de-Calais,MARIE,2353.0,0.10201161883291425
293,1912,Outre-mer,MARIE,1722.0,0.23368163929976932
294,1912,Pays-de-la-Loire,MARIE,3037.0,0.1970414585090508
295,1912,Picardie,MARIE,663.0,0.07242735416211492
296,1912,Poitou-Charentes,MARIE,1261.0,0.13813123014568957
297,1912,Provence-Alpes-Cote-d'Azur,MARIE,1947.0,0.1674406604747162
298,1912,Rhône-Alpes,MARIE,4034.0,0.19503940434172992
299,1913,Alsace,MARIE,2126.0,0.23567232014189116
300,1913,Aquitaine,MARIE,2933.0,0.21800208116545267
301,1913,Auvergne,MARIE,2022.0,0.24610516066212268
302,1913,Basse-Normandie,MARIE,829.0,0.10811163275952008
303,1913,Bourgogne,MARIE,1286.0,0.1473081328751432
304,1913,Bretagne,MARIE,5486.0,0.26950284928276674
305,1913,Centre,MARIE,860.0,0.07658740760530769
306,1913,Champagne-Ardenne,MARIE,651.0,0.08888585472419443
307,1913,Corse,MARIE,744.0,0.36524300441826213
308,1913,Franche-Comté,MARIE,825.0,0.1371571072319202
309,1913,Haute-Normandie,MARIE,438.0,0.052956111715632935
310,1913,Ile-de-France,SUZANNE,1791.0,0.05510938798116865
