;annee;region;prenom;nombre;pourcentage
0;1900;Alsace;JOSEPH;687;10,57%
1;1900;Aquitaine;JEAN;2163;23,16%
2;1900;Auvergne;JEAN;986;17,42%
3;1900;Basse-Normandie;MARCEL;240;6,65%
4;1900;Bourgogne;JEAN;594;9,78%
5;1900;Bretagne;JEAN;1654;16,37%
6;1900;Centre;MARCEL;448;6,15%
7;1900;Champagne-Ardenne;ANDRÉ;303;7,01%
8;1900;Corse;JEAN;232;15,46%
9;1900;Franche-Comté;LOUIS;257;7,04%
10;1900;Haute-Normandie;MARCEL;306;6,94%
11;1900;Ile-de-France;ANDRÉ;1332;6,98%
12;1900;Languedoc-Roussillion;JEAN;581;8,87%
13;1900;Limousin;JEAN;737;17,35%
14;1900;Lorraine;JEAN;615;7,58%
15;1900;Midi-Pyrénées;JEAN;1147;13,84%
16;1900;Nord-Pas-de-Calais;HENRI;718;5,38%
17;1900;Outre-mer;JOSEPH;499;7,63%
18;1900;Pays-de-la-Loire;LOUIS;591;6,88%
19;1900;Picardie;ANDRÉ;360;6,39%
20;1900;Poitou-Charentes;JEAN;329;5,41%
21;1900;Provence-Alpes-Cote-d'Azur;JEAN;538;7,47%
22;1900;Rhône-Alpes;JEAN;1517;11,84%
23;1901;Alsace;JOSEPH;722;10,06%
24;1901;Aquitaine;JEAN;2327;22,81%
25;1901;Auvergne;JEAN;1036;16,77%
26;1901;Basse-Normandie;LOUIS;260;6,26%
27;1901;Bourgogne;JEAN;655;9,36%
28;1901;Bretagne;JEAN;2041;17,65%
29;1901;Centre;MARCEL;533;6,50%
30;1901;Champagne-Ardenne;ANDRÉ;370;7,51%
31;1901;Corse;JEAN;210;14,31%
32;1901;Franche-Comté;LOUIS;324;7,81%
33;1901;Haute-Normandie;ANDRÉ;379;7,48%
34;1901;Ile-de-France;ANDRÉ;1420;6,75%
35;1901;Languedoc-Roussillion;JEAN;588;8,01%
36;1901;Limousin;JEAN;857;16,81%
37;1901;Lorraine;JEAN;648;7,43%
38;1901;Midi-Pyrénées;JEAN;1302;14,19%
39;1901;Nord-Pas-de-Calais;HENRI;699;4,92%
40;1901;Outre-mer;JOSEPH;490;7,33%
41;1901;Pays-de-la-Loire;LOUIS;696;7,14%
42;1901;Picardie;ANDRÉ;372;5,95%
43;1901;Poitou-Charentes;JEAN;388;5,76%
44;1901;Provence-Alpes-Cote-d'Azur;JEAN;551;7,08%
45;1901;Rhône-Alpes;JEAN;1583;10,98%
46;1902;Alsace;JOSEPH;763;10,50%
47;1902;Aquitaine;JEAN;2452;22,60%
48;1902;Auvergne;JEAN;1041;16,30%
49;1902;Basse-Normandie;MARCEL;299;6,97%
50;1902;Bourgogne;JEAN;674;9,37%
51;1902;Bretagne;JEAN;1971;16,27%
52;1902;Centre;MARCEL;566;6,70%
53;1902;Champagne-Ardenne;MARCEL;335;6,46%
54;1902;Corse;JEAN;251;16,13%
55;1902;Franche-Comté;LOUIS;293;7,06%
56;1902;Haute-Normandie;MARCEL;368;6,96%
57;1902;Ile-de-France;MARCEL;1436;6,48%
58;1902;Languedoc-Roussillion;JEAN;634;8,54%
59;1902;Limousin;JEAN;817;15,76%
60;1902;Lorraine;JEAN;731;7,92%
61;1902;Midi-Pyrénées;JEAN;1337;13,86%
62;1902;Nord-Pas-de-Calais;HENRI;809;5,29%
63;1902;Outre-mer;JOSEPH;467;7,18%
64;1902;Pays-de-la-Loire;LOUIS;699;6,73%
65;1902;Picardie;MARCEL;391;5,76%
66;1902;Poitou-Charentes;JEAN;445;6,02%
67;1902;Provence-Alpes-Cote-d'Azur;JEAN;623;7,45%
68;1902;Rhône-Alpes;JEAN;1671;11,48%
69;1903;Alsace;JOSEPH;798;10,91%
70;1903;Aquitaine;JEAN;2346;21,92%
71;1903;Auvergne;JEAN;1108;17,42%
72;1903;Basse-Normandie;LOUIS;317;6,57%
73;1903;Bourgogne;JEAN;651;9,31%
74;1903;Bretagne;JEAN;2139;16,28%
75;1903;Centre;MARCEL;569;6,74%
76;1903;Champagne-Ardenne;ANDRÉ;389;7,54%
77;1903;Corse;JEAN;259;15,44%
78;1903;Franche-Comté;LOUIS;319;7,18%
79;1903;Haute-Normandie;ANDRÉ;404;7,43%
80;1903;Ile-de-France;ANDRÉ;1615;7,27%
81;1903;Languedoc-Roussillion;JEAN;617;8,42%
82;1903;Limousin;JEAN;789;15,45%
83;1903;Lorraine;JEAN;721;7,31%
84;1903;Midi-Pyrénées;JEAN;1317;14,07%
85;1903;Nord-Pas-de-Calais;HENRI;800;5,19%
86;1903;Outre-mer;JOSEPH;509;7,60%
87;1903;Pays-de-la-Loire;LOUIS;679;6,14%
88;1903;Picardie;ANDRÉ;481;7,23%
89;1903;Poitou-Charentes;MARCEL;437;6,01%
90;1903;Provence-Alpes-Cote-d'Azur;JEAN;586;7,12%
91;1903;Rhône-Alpes;JEAN;1632;11,01%
92;1904;Alsace;JOSEPH;717;9,29%
93;1904;Aquitaine;JEAN;2413;21,90%
94;1904;Auvergne;JEAN;1077;16,62%
95;1904;Basse-Normandie;MARCEL;350;6,93%
96;1904;Bourgogne;JEAN;705;9,73%
97;1904;Bretagne;JEAN;2167;16,09%
98;1904;Centre;MARCEL;600;6,69%
99;1904;Champagne-Ardenne;ANDRÉ;418;7,81%
100;1904;Corse;JEAN;266;16,00%
101;1904;Franche-Comté;LOUIS;296;6,55%
102;1904;Haute-Normandie;MARCEL;389;6,84%
103;1904;Ile-de-France;ANDRÉ;1706;7,45%
104;1904;Languedoc-Roussillion;JEAN;593;7,98%
105;1904;Limousin;JEAN;782;14,57%
106;1904;Lorraine;JEAN;808;7,92%
107;1904;Midi-Pyrénées;JEAN;1305;13,44%
108;1904;Nord-Pas-de-Calais;HENRI;761;4,73%
109;1904;Outre-mer;JOSEPH;513;7,51%
110;1904;Pays-de-la-Loire;LOUIS;714;6,48%
111;1904;Picardie;ANDRÉ;463;6,86%
112;1904;Poitou-Charentes;JEAN;416;5,53%
113;1904;Provence-Alpes-Cote-d'Azur;JEAN;644;7,32%
114;1904;Rhône-Alpes;JEAN;1649;10,62%
115;1905;Alsace;JOSEPH;810;10,12%
116;1905;Aquitaine;JEAN;2524;22,16%
117;1905;Auvergne;JEAN;1093;15,62%
118;1905;Basse-Normandie;LOUIS;341;6,60%
119;1905;Bourgogne;JEAN;729;9,75%
120;1905;Bretagne;JEAN;2327;16,17%
121;1905;Centre;MARCEL;645;7,01%
122;1905;Champagne-Ardenne;ANDRÉ;409;7,38%
123;1905;Corse;JEAN;246;14,20%
124;1905;Franche-Comté;LOUIS;306;6,59%
125;1905;Haute-Normandie;ANDRÉ;446;7,41%
126;1905;Ile-de-France;ANDRÉ;1748;7,44%
127;1905;Languedoc-Roussillion;JEAN;669;8,35%
128;1905;Limousin;JEAN;824;14,91%
129;1905;Lorraine;JEAN;874;8,04%
130;1905;Midi-Pyrénées;JEAN;1308;13,31%
131;1905;Nord-Pas-de-Calais;HENRI;813;4,85%
132;1905;Outre-mer;JOSEPH;469;6,72%
133;1905;Pays-de-la-Loire;LOUIS;699;6,19%
134;1905;Picardie;ANDRÉ;494;6,96%
135;1905;Poitou-Charentes;JEAN;443;5,55%
136;1905;Provence-Alpes-Cote-d'Azur;JEAN;700;7,79%
137;1905;Rhône-Alpes;JEAN;1751;11,13%
138;1906;Alsace;JOSEPH;756;9,25%
139;1906;Aquitaine;JEAN;2578;21,58%
140;1906;Auvergne;JEAN;1106;15,99%
141;1906;Basse-Normandie;MARCEL;351;6,54%
142;1906;Bourgogne;JEAN;665;8,76%
143;1906;Bretagne;JEAN;2388;16,59%
144;1906;Centre;MARCEL;697;7,05%
145;1906;Champagne-Ardenne;ANDRÉ;470;8,14%
146;1906;Corse;JEAN;249;14,75%
147;1906;Franche-Comté;LOUIS;313;6,54%
148;1906;Haute-Normandie;ANDRÉ;470;7,70%
149;1906;Ile-de-France;ANDRÉ;1819;7,44%
150;1906;Languedoc-Roussillion;JEAN;699;8,56%
151;1906;Limousin;JEAN;791;13,92%
152;1906;Lorraine;JEAN;921;8,19%
153;1906;Midi-Pyrénées;JEAN;1315;12,67%
154;1906;Nord-Pas-de-Calais;HENRI;854;4,98%
155;1906;Outre-mer;JOSEPH;483;6,73%
156;1906;Pays-de-la-Loire;MARCEL;719;6,17%
157;1906;Picardie;ANDRÉ;531;7,10%
158;1906;Poitou-Charentes;JEAN;496;6,08%
159;1906;Provence-Alpes-Cote-d'Azur;JEAN;764;7,90%
160;1906;Rhône-Alpes;JEAN;1729;10,86%
161;1907;Alsace;JOSEPH;797;9,53%
162;1907;Aquitaine;JEAN;2439;21,09%
163;1907;Auvergne;JEAN;1059;15,46%
164;1907;Basse-Normandie;MARCEL;352;6,37%
165;1907;Bourgogne;JEAN;693;9,30%
166;1907;Bretagne;JEAN;2427;16,32%
167;1907;Centre;MARCEL;676;7,02%
168;1907;Champagne-Ardenne;ANDRÉ;489;8,04%
169;1907;Corse;JEAN;278;16,18%
170;1907;Franche-Comté;LOUIS;320;6,51%
171;1907;Haute-Normandie;ANDRÉ;480;7,35%
172;1907;Ile-de-France;ANDRÉ;1923;7,64%
173;1907;Languedoc-Roussillion;JEAN;646;8,47%
174;1907;Limousin;JEAN;770;13,72%
175;1907;Lorraine;JEAN;943;8,07%
176;1907;Midi-Pyrénées;JEAN;1212;12,02%
177;1907;Nord-Pas-de-Calais;HENRI;832;4,67%
178;1907;Outre-mer;JOSEPH;502;7,15%
179;1907;Pays-de-la-Loire;LOUIS;759;6,35%
180;1907;Picardie;ANDRÉ;499;6,62%
181;1907;Poitou-Charentes;JEAN;495;6,06%
182;1907;Provence-Alpes-Cote-d'Azur;JEAN;723;7,63%
183;1907;Rhône-Alpes;JEAN;1712;10,60%
184;1908;Alsace;JOSEPH;797;9,63%
185;1908;Aquitaine;JEAN;2575;20,60%
186;1908;Auvergne;JEAN;1112;15,28%
187;1908;Basse-Normandie;MARCEL;397;6,76%
188;1908;Bourgogne;JEAN;719;8,79%
189;1908;Bretagne;JEAN;2493;16,01%
190;1908;Centre;MARCEL;749;7,46%
191;1908;Champagne-Ardenne;ANDRÉ;470;7,38%
192;1908;Corse;JEAN;302;16,13%
193;1908;Franche-Comté;MARCEL;312;6,02%
194;1908;Haute-Normandie;ANDRÉ;485;7,20%
195;1908;Ile-de-France;ANDRÉ;2131;8,04%
196;1908;Languedoc-Roussillion;JEAN;670;8,24%
197;1908;Limousin;JEAN;852;14,50%
198;1908;Lorraine;JEAN;1052;8,57%
199;1908;Midi-Pyrénées;JEAN;1372;12,67%
200;1908;Nord-Pas-de-Calais;HENRI;865;4,66%
201;1908;Outre-mer;JOSEPH;543;7,27%
202;1908;Pays-de-la-Loire;LOUIS;750;6,05%
203;1908;Picardie;ANDRÉ;526;6,73%
204;1908;Poitou-Charentes;JEAN;527;6,22%
205;1908;Provence-Alpes-Cote-d'Azur;JEAN;754;7,28%
206;1908;Rhône-Alpes;JEAN;1900;10,72%
207;1909;Alsace;JOSEPH;821;9,89%
208;1909;Aquitaine;JEAN;2564;20,63%
209;1909;Auvergne;JEAN;1116;14,89%
210;1909;Basse-Normandie;MARCEL;386;6,33%
211;1909;Bourgogne;JEAN;751;9,29%
212;1909;Bretagne;JEAN;2547;15,48%
213;1909;Centre;MARCEL;777;7,39%
214;1909;Champagne-Ardenne;ANDRÉ;530;8,17%
215;1909;Corse;JEAN;254;14,28%
216;1909;Franche-Comté;MARCEL;320;6,18%
217;1909;Haute-Normandie;ANDRÉ;494;7,16%
218;1909;Ile-de-France;ANDRÉ;2167;8,16%
219;1909;Languedoc-Roussillion;JEAN;661;8,28%
220;1909;Limousin;JEAN;825;14,08%
221;1909;Lorraine;JEAN;982;7,79%
222;1909;Midi-Pyrénées;JEAN;1394;12,86%
223;1909;Nord-Pas-de-Calais;JEAN;901;4,75%
224;1909;Outre-mer;JOSEPH;503;7,16%
225;1909;Pays-de-la-Loire;MARCEL;776;5,94%
226;1909;Picardie;ANDRÉ;503;6,36%
227;1909;Poitou-Charentes;JEAN;543;6,32%
228;1909;Provence-Alpes-Cote-d'Azur;JEAN;803;7,93%
229;1909;Rhône-Alpes;JEAN;1904;10,70%
230;1910;Alsace;JOSEPH;742;9,32%
231;1910;Aquitaine;JEAN;2534;19,96%
232;1910;Auvergne;JEAN;1140;14,95%
233;1910;Basse-Normandie;ANDRÉ;428;6,73%
234;1910;Bourgogne;JEAN;766;9,38%
235;1910;Bretagne;JEAN;2661;15,70%
236;1910;Centre;ANDRÉ;730;7,03%
237;1910;Champagne-Ardenne;ANDRÉ;535;8,32%
238;1910;Corse;JEAN;305;16,37%
239;1910;Franche-Comté;ANDRÉ;321;5,96%
240;1910;Haute-Normandie;ANDRÉ;521;7,53%
241;1910;Ile-de-France;ANDRÉ;2182;7,94%
242;1910;Languedoc-Roussillion;JEAN;696;8,47%
243;1910;Limousin;JEAN;759;12,84%
244;1910;Lorraine;JEAN;1095;8,43%
245;1910;Midi-Pyrénées;JEAN;1309;11,93%
246;1910;Nord-Pas-de-Calais;ANDRÉ;987;5,06%
247;1910;Outre-mer;JOSEPH;553;7,11%
248;1910;Pays-de-la-Loire;LOUIS;800;5,99%
249;1910;Picardie;ANDRÉ;572;6,91%
250;1910;Poitou-Charentes;ANDRÉ;596;6,79%
251;1910;Provence-Alpes-Cote-d'Azur;JEAN;811;7,63%
252;1910;Rhône-Alpes;JEAN;1914;10,41%
253;1911;Alsace;JOSEPH;665;9,09%
254;1911;Aquitaine;JEAN;2318;19,52%
255;1911;Auvergne;JEAN;1091;15,39%
256;1911;Basse-Normandie;ANDRÉ;419;6,82%
257;1911;Bourgogne;JEAN;718;9,30%
258;1911;Bretagne;JEAN;2538;15,62%
259;1911;Centre;ANDRÉ;789;7,82%
260;1911;Champagne-Ardenne;ANDRÉ;516;8,17%
261;1911;Corse;JEAN;289;15,50%
262;1911;Franche-Comté;ANDRÉ;344;6,71%
263;1911;Haute-Normandie;ANDRÉ;507;7,49%
264;1911;Ile-de-France;ANDRÉ;2236;8,13%
265;1911;Languedoc-Roussillion;JEAN;650;8,15%
266;1911;Limousin;JEAN;684;12,80%
267;1911;Lorraine;JEAN;1048;8,36%
268;1911;Midi-Pyrénées;JEAN;1203;12,17%
269;1911;Nord-Pas-de-Calais;ANDRÉ;993;5,25%
270;1911;Outre-mer;JOSEPH;556;6,72%
271;1911;Pays-de-la-Loire;MARCEL;801;6,20%
272;1911;Picardie;ANDRÉ;548;7,03%
273;1911;Poitou-Charentes;ANDRÉ;608;7,31%
274;1911;Provence-Alpes-Cote-d'Azur;JEAN;808;7,76%
275;1911;Rhône-Alpes;JEAN;1788;10,24%
276;1912;Alsace;CHARLES;723;9,25%
277;1912;Aquitaine;JEAN;2529;19,91%
278;1912;Auvergne;JEAN;1064;14,13%
279;1912;Basse-Normandie;ANDRÉ;472;7,15%
280;1912;Bourgogne;JEAN;780;9,49%
281;1912;Bretagne;JEAN;2707;15,26%
282;1912;Centre;ANDRÉ;857;7,99%
283;1912;Champagne-Ardenne;ANDRÉ;604;8,95%
284;1912;Corse;JEAN;284;14,97%
285;1912;Franche-Comté;JEAN;360;6,36%
286;1912;Haute-Normandie;ANDRÉ;491;6,64%
287;1912;Ile-de-France;ANDRÉ;2424;8,27%
288;1912;Languedoc-Roussillion;JEAN;738;8,61%
289;1912;Limousin;JEAN;731;12,92%
290;1912;Lorraine;JEAN;1183;8,62%
291;1912;Midi-Pyrénées;JEAN;1371;12,46%
292;1912;Nord-Pas-de-Calais;JEAN;1065;5,22%
293;1912;Outre-mer;JOSEPH;518;6,70%
294;1912;Pays-de-la-Loire;MARCEL;837;5,95%
295;1912;Picardie;ANDRÉ;583;7,01%
296;1912;Poitou-Charentes;ANDRÉ;625;6,95%
297;1912;Provence-Alpes-Cote-d'Azur;JEAN;861;7,87%
298;1912;Rhône-Alpes;JEAN;1940;10,29%
299;1913;Alsace;JOSEPH;686;9,01%
300;1913;Aquitaine;JEAN;2470;19,85%
301;1913;Auvergne;JEAN;1072;14,23%
302;1913;Basse-Normandie;ANDRÉ;456;6,70%
303;1913;Bourgogne;JEAN;753;9,36%
304;1913;Bretagne;JEAN;2692;15,50%
305;1913;Centre;ANDRÉ;765;7,12%
306;1913;Champagne-Ardenne;ANDRÉ;560;8,16%
307;1913;Corse;JEAN;291;14,95%
308;1913;Franche-Comté;JEAN;409;7,14%
309;1913;Haute-Normandie;JEAN;534;7,19%
310;1913;Ile-de-France;ANDRÉ;2417;7,91%
311;1913;Languedoc-Roussillion;JEAN;799;9,26%
312;1913;Limousin;JEAN;675;11,83%
313;1913;Lorraine;JEAN;1203;8,73%
314;1913;Midi-Pyrénées;JEAN;1324;12,22%
315;1913;Nord-Pas-de-Calais;JEAN;1052;5,20%
316;1913;Outre-mer;JOSEPH;518;6,66%
317;1913;Pays-de-la-Loire;JEAN;842;5,84%
318;1913;Picardie;ANDRÉ;580;6,85%
319;1913;Poitou-Charentes;ANDRÉ;628;7,08%
320;1913;Provence-Alpes-Cote-d'Azur;JEAN;838;7,48%
321;1913;Rhône-Alpes;JEAN;1896;9,90%
322;1914;Alsace;JOSEPH;682;9,59%
323;1914;Aquitaine;JEAN;2487;19,99%
324;1914;Auvergne;JEAN;1102;14,63%
325;1914;Basse-Normandie;ANDRÉ;464;6,74%
326;1914;Bourgogne;JEAN;795;9,70%
327;1914;Bretagne;JEAN;2674;15,00%
328;1914;Centre;ANDRÉ;784;7,38%
329;1914;Champagne-Ardenne;JEAN;512;8,06%
330;1914;Corse;JEAN;319;16,20%
331;1914;Franche-Comté;JEAN;381;6,94%
332;1914;Haute-Normandie;ANDRÉ;533;7,26%
333;1914;Ile-de-France;ANDRÉ;2217;7,68%
334;1914;Languedoc-Roussillion;JEAN;779;9,03%
335;1914;Limousin;JEAN;682;12,24%
336;1914;Lorraine;JEAN;1069;8,61%
337;1914;Midi-Pyrénées;JEAN;1251;11,79%
338;1914;Nord-Pas-de-Calais;JEAN;1091;5,41%
339;1914;Outre-mer;JOSEPH;472;5,93%
340;1914;Pays-de-la-Loire;LOUIS;842;5,75%
341;1914;Picardie;ANDRÉ;518;6,52%
342;1914;Poitou-Charentes;ANDRÉ;630;7,14%
343;1914;Provence-Alpes-Cote-d'Azur;JEAN;931;8,34%
344;1914;Rhône-Alpes;JEAN;2021;10,68%
345;1915;Alsace;JOSEPH;527;10,27%
346;1915;Aquitaine;JEAN;1651;19,26%
347;1915;Auvergne;JEAN;706;13,98%
348;1915;Basse-Normandie;LOUIS;274;6,14%
349;1915;Bourgogne;JEAN;499;9,60%
350;1915;Bretagne;JEAN;1761;14,63%
351;1915;Centre;ANDRÉ;519;7,49%
352;1915;Champagne-Ardenne;ANDRÉ;290;7,96%
353;1915;Corse;JEAN;214;14,82%
354;1915;Franche-Comté;JEAN;270;8,06%
355;1915;Haute-Normandie;JEAN;353;6,64%
356;1915;Ile-de-France;JEAN;1374;7,25%
357;1915;Languedoc-Roussillion;JEAN;457;8,75%
358;1915;Limousin;JEAN;518;13,50%
359;1915;Lorraine;JEAN;651;8,57%
360;1915;Midi-Pyrénées;JEAN;823;12,25%
361;1915;Nord-Pas-de-Calais;JEAN;563;5,15%
362;1915;Outre-mer;JOSEPH;514;6,44%
363;1915;Pays-de-la-Loire;JEAN;561;6,01%
364;1915;Picardie;ANDRÉ;301;6,22%
365;1915;Poitou-Charentes;JEAN;421;7,58%
366;1915;Provence-Alpes-Cote-d'Azur;JEAN;651;8,97%
367;1915;Rhône-Alpes;JEAN;1251;10,57%
368;1916;Alsace;JOSEPH;332;8,93%
369;1916;Aquitaine;JEAN;1131;18,02%
370;1916;Auvergne;JEAN;443;13,32%
371;1916;Basse-Normandie;ANDRÉ;239;6,24%
372;1916;Bourgogne;JEAN;398;9,21%
373;1916;Bretagne;JEAN;1339;14,50%
374;1916;Centre;ANDRÉ;399;7,22%
375;1916;Champagne-Ardenne;JEAN;262;8,51%
376;1916;Corse;JEAN;186;13,84%
377;1916;Franche-Comté;JEAN;206;7,01%
378;1916;Haute-Normandie;ANDRÉ;359;7,23%
379;1916;Ile-de-France;JEAN;1286;7,42%
380;1916;Languedoc-Roussillion;JEAN;337;8,52%
381;1916;Limousin;JEAN;351;13,40%
382;1916;Lorraine;JEAN;536;8,51%
383;1916;Midi-Pyrénées;JEAN;581;12,37%
384;1916;Nord-Pas-de-Calais;JEAN;399;5,32%
385;1916;Outre-mer;JOSEPH;467;6,72%
386;1916;Pays-de-la-Loire;JEAN;446;6,20%
387;1916;Picardie;JEAN;270;6,45%
388;1916;Poitou-Charentes;JEAN;348;8,07%
389;1916;Provence-Alpes-Cote-d'Azur;JEAN;507;9,13%
390;1916;Rhône-Alpes;JEAN;1012;10,40%
391;1917;Alsace;CHARLES;299;9,24%
392;1917;Aquitaine;JEAN;1302;18,28%
393;1917;Auvergne;JEAN;535;13,61%
394;1917;Basse-Normandie;MARCEL;259;6,30%
395;1917;Bourgogne;JEAN;431;9,28%
396;1917;Bretagne;JEAN;1457;14,30%
397;1917;Centre;ANDRÉ;495;8,44%
398;1917;Champagne-Ardenne;JEAN;268;8,57%
399;1917;Corse;JEAN;207;14,68%
400;1917;Franche-Comté;JEAN;232;7,13%
401;1917;Haute-Normandie;JEAN;412;7,27%
402;1917;Ile-de-France;JEAN;1580;7,71%
403;1917;Languedoc-Roussillion;JEAN;413;9,18%
404;1917;Limousin;JEAN;351;12,07%
405;1917;Lorraine;JEAN;555;9,09%
406;1917;Midi-Pyrénées;JEAN;611;11,91%
407;1917;Nord-Pas-de-Calais;ANDRÉ;391;5,18%
408;1917;Outre-mer;JOSEPH;469;6,12%
409;1917;Pays-de-la-Loire;MARCEL;460;5,96%
410;1917;Picardie;ANDRÉ;296;7,01%
411;1917;Poitou-Charentes;JEAN;356;7,62%
412;1917;Provence-Alpes-Cote-d'Azur;JEAN;552;9,08%
413;1917;Rhône-Alpes;JEAN;1185;10,63%
414;1918;Alsace;CHARLES;309;9,15%
415;1918;Aquitaine;JEAN;1449;16,91%
416;1918;Auvergne;JEAN;651;13,65%
417;1918;Basse-Normandie;ANDRÉ;411;7,36%
418;1918;Bourgogne;JEAN;624;10,38%
419;1918;Bretagne;JEAN;1797;13,79%
420;1918;Centre;ANDRÉ;596;7,57%
421;1918;Champagne-Ardenne;JEAN;301;8,81%
422;1918;Corse;JEAN;203;14,56%
423;1918;Franche-Comté;JEAN;282;7,26%
424;1918;Haute-Normandie;JEAN;501;7,40%
425;1918;Ile-de-France;ANDRÉ;1607;7,77%
426;1918;Languedoc-Roussillion;JEAN;582;10,12%
427;1918;Limousin;JEAN;373;10,66%
428;1918;Lorraine;JEAN;607;9,44%
429;1918;Midi-Pyrénées;JEAN;778;11,65%
430;1918;Nord-Pas-de-Calais;JEAN;414;5,58%
431;1918;Outre-mer;JOSEPH;513;6,67%
432;1918;Pays-de-la-Loire;MARCEL;619;6,11%
433;1918;Picardie;RENÉ;250;7,50%
434;1918;Poitou-Charentes;JEAN;488;8,37%
435;1918;Provence-Alpes-Cote-d'Azur;JEAN;625;8,97%
436;1918;Rhône-Alpes;JEAN;1372;10,50%
437;1919;Alsace;CHARLES;526;9,53%
438;1919;Aquitaine;JEAN;1565;17,23%
439;1919;Auvergne;JEAN;677;14,36%
440;1919;Basse-Normandie;ANDRÉ;375;6,50%
441;1919;Bourgogne;JEAN;514;8,97%
442;1919;Bretagne;JEAN;1883;13,93%
443;1919;Centre;ANDRÉ;627;8,14%
444;1919;Champagne-Ardenne;JEAN;406;9,52%
445;1919;Corse;JEAN;230;15,34%
446;1919;Franche-Comté;JEAN;333;8,57%
447;1919;Haute-Normandie;ANDRÉ;514;7,79%
448;1919;Ile-de-France;JEAN;2032;7,94%
449;1919;Languedoc-Roussillion;JEAN;589;9,36%
450;1919;Limousin;JEAN;372;11,01%
451;1919;Lorraine;JEAN;747;9,13%
452;1919;Midi-Pyrénées;JEAN;816;12,06%
453;1919;Nord-Pas-de-Calais;JEAN;749;5,79%
454;1919;Outre-mer;JOSEPH;439;6,28%
455;1919;Pays-de-la-Loire;JEAN;618;6,01%
456;1919;Picardie;JEAN;345;7,07%
457;1919;Poitou-Charentes;JEAN;482;8,13%
458;1919;Provence-Alpes-Cote-d'Azur;JEAN;744;9,55%
459;1919;Rhône-Alpes;JEAN;1422;10,47%
460;1920;Alsace;CHARLES;653;8,37%
461;1920;Aquitaine;JEAN;2884;18,33%
462;1920;Auvergne;JEAN;1233;13,98%
463;1920;Basse-Normandie;ANDRÉ;653;6,91%
464;1920;Bourgogne;JEAN;910;9,11%
465;1920;Bretagne;JEAN;3236;14,33%
466;1920;Centre;ANDRÉ;1018;7,67%
467;1920;Champagne-Ardenne;JEAN;695;8,44%
468;1920;Corse;JEAN;340;15,55%
469;1920;Franche-Comté;JEAN;502;7,77%
470;1920;Haute-Normandie;JEAN;952;9,06%
471;1920;Ile-de-France;JEAN;3479;8,66%
472;1920;Languedoc-Roussillion;JEAN;1072;9,47%
473;1920;Limousin;JEAN;723;12,00%
474;1920;Lorraine;JEAN;1277;9,40%
475;1920;Midi-Pyrénées;JEAN;1455;11,55%
476;1920;Nord-Pas-de-Calais;JEAN;1568;6,01%
477;1920;Outre-mer;JOSEPH;559;6,76%
478;1920;Pays-de-la-Loire;JEAN;1165;6,54%
479;1920;Picardie;JEAN;724;7,24%
480;1920;Poitou-Charentes;JEAN;812;7,62%
481;1920;Provence-Alpes-Cote-d'Azur;JEAN;1241;9,04%
482;1920;Rhône-Alpes;JEAN;2441;10,31%
483;1921;Alsace;CHARLES;620;7,79%
484;1921;Aquitaine;JEAN;2794;17,93%
485;1921;Auvergne;JEAN;1272;14,22%
486;1921;Basse-Normandie;ANDRÉ;626;6,99%
487;1921;Bourgogne;JEAN;862;8,79%
488;1921;Bretagne;JEAN;3013;14,51%
489;1921;Centre;ANDRÉ;1026;8,05%
490;1921;Champagne-Ardenne;JEAN;771;9,30%
491;1921;Corse;JEAN;305;15,09%
492;1921;Franche-Comté;JEAN;536;8,52%
493;1921;Haute-Normandie;JEAN;858;8,91%
494;1921;Ile-de-France;JEAN;3505;9,17%
495;1921;Languedoc-Roussillion;JEAN;1001;9,24%
496;1921;Limousin;JEAN;867;13,85%
497;1921;Lorraine;JEAN;1324;9,54%
498;1921;Midi-Pyrénées;JEAN;1511;11,64%
499;1921;Nord-Pas-de-Calais;JEAN;1678;6,69%
500;1921;Outre-mer;JOSEPH;600;7,20%
501;1921;Pays-de-la-Loire;JEAN;1182;6,91%
502;1921;Picardie;JEAN;777;7,55%
503;1921;Poitou-Charentes;JEAN;849;8,24%
504;1921;Provence-Alpes-Cote-d'Azur;JEAN;1240;9,37%
505;1921;Rhône-Alpes;JEAN;2510;10,62%
506;1922;Alsace;CHARLES;548;7,55%
507;1922;Aquitaine;JEAN;2699;18,35%
508;1922;Auvergne;JEAN;1229;14,01%
509;1922;Basse-Normandie;ANDRÉ;660;7,68%
510;1922;Bourgogne;JEAN;914;9,41%
511;1922;Bretagne;JEAN;2893;14,19%
512;1922;Centre;ANDRÉ;952;7,88%
513;1922;Champagne-Ardenne;JEAN;868;10,45%
514;1922;Corse;JEAN;289;15,91%
515;1922;Franche-Comté;JEAN;540;9,10%
516;1922;Haute-Normandie;JEAN;907;9,83%
517;1922;Ile-de-France;JEAN;3385;9,50%
518;1922;Languedoc-Roussillion;JEAN;997;10,01%
519;1922;Limousin;JEAN;706;11,96%
520;1922;Lorraine;JEAN;1264;9,73%
521;1922;Midi-Pyrénées;JEAN;1460;11,64%
522;1922;Nord-Pas-de-Calais;JEAN;1738;7,17%
523;1922;Outre-mer;JOSEPH;544;6,68%
524;1922;Pays-de-la-Loire;JEAN;1145;6,77%
525;1922;Picardie;JEAN;833;7,77%
